# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'N_90', 'N_135', 'E_45', 'E_90', 'E_135', 'S_45', 'S_90', 'S_135', 'W_45', 'W_90', 'W_135']
# GENERAL RESULTS:
# Error model Diffuse = 1.72 % 
# Error model Beam = 1.55 % 
# % of p-value<0.05 Diffuse = 12.82 % 
# % of p-value<0.05 Beam = 34.69 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-05-08 06:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 07:00:00+00:00	0.002	0.019	0.286	0.449
2024-05-08 08:00:00+00:00	0.002	0.016	0.017	0.473
2024-05-08 09:00:00+00:00	0.003	0.004	0.716	0.294
2024-05-08 10:00:00+00:00	0.003	0.004	0.024	0.565
2024-05-08 11:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 12:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 13:00:00+00:00	0.003	0.008	0.714	0.061
2024-05-08 14:00:00+00:00	0.003	0.002	0.242	0.733
2024-05-08 15:00:00+00:00	0.004	0.001	0.098	0.656
2024-05-08 16:00:00+00:00	0.006	0.0	0.02	0.0
2024-05-08 17:00:00+00:00	0.005	0.0	0.105	0.0
2024-05-08 18:00:00+00:00	0.003	0.001	0.001	0.032
2024-05-08 19:00:00+00:00	0.001	0.002	0.0	0.28
2024-05-08 20:00:00+00:00	0.001	0.002	0.0	0.829
2024-05-09 06:00:00+00:00	0.005	0.0	0.297	0.0
2024-05-09 07:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-09 08:00:00+00:00	0.004	0.002	0.323	0.632
2024-05-09 09:00:00+00:00	0.005	0.0	0.817	0.0
2024-05-09 10:00:00+00:00	0.009	0.002	0.714	0.591
2024-05-09 11:00:00+00:00	0.005	0.002	0.835	0.932
2024-05-09 12:00:00+00:00	0.005	0.0	0.43	0.0
2024-05-09 13:00:00+00:00	0.004	0.002	0.455	0.0
2024-05-09 14:00:00+00:00	0.004	0.003	0.457	0.523
