# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 13.27 % 
# Error model Beam = 36.56 % 
# % of p-value<0.05 Diffuse = 4.24 % 
# % of p-value<0.05 Beam = 8.7 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-05-01 13:00:00+00:00	0.061	0.605	NaN	NaN
2024-05-01 14:00:00+00:00	0.066	0.621	NaN	NaN
2024-05-01 15:00:00+00:00	0.057	0.69	NaN	NaN
2024-05-01 16:00:00+00:00	0.057	0.713	NaN	NaN
2024-05-01 17:00:00+00:00	0.056	0.678	NaN	NaN
2024-05-01 18:00:00+00:00	0.053	0.595	NaN	NaN
2024-05-01 19:00:00+00:00	0.057	0.651	NaN	NaN
2024-05-01 20:00:00+00:00	0.057	0.546	NaN	NaN
2024-05-02 06:00:00+00:00	0.283	0.154	0.682	0.483
2024-05-02 07:00:00+00:00	0.186	0.112	0.295	0.279
2024-05-02 08:00:00+00:00	0.179	0.105	0.882	0.289
2024-05-02 09:00:00+00:00	0.199	0.111	0.01	0.076
2024-05-02 10:00:00+00:00	0.396	0.152	NaN	NaN
2024-05-02 11:00:00+00:00	0.482	0.162	NaN	NaN
2024-05-02 12:00:00+00:00	0.349	0.148	NaN	NaN
2024-05-02 13:00:00+00:00	0.181	0.106	0.1	0.006
2024-05-02 14:00:00+00:00	0.189	0.097	0.962	0.622
2024-05-02 15:00:00+00:00	0.216	0.125	0.279	0.444
2024-05-02 16:00:00+00:00	0.332	0.157	NaN	NaN
2024-05-02 17:00:00+00:00	0.364	0.168	0.284	0.004
2024-05-02 18:00:00+00:00	0.228	0.134	0.589	0.192
2024-05-02 19:00:00+00:00	0.184	0.108	0.824	0.234
2024-05-02 20:00:00+00:00	0.108	0.097	0.492	0.647
2024-05-03 06:00:00+00:00	0.267	0.16	0.03	0.005
2024-05-03 07:00:00+00:00	0.171	0.113	0.023	0.01
2024-05-03 08:00:00+00:00	0.16	0.097	0.844	0.594
2024-05-03 09:00:00+00:00	0.174	0.11	0.96	0.34
2024-05-03 10:00:00+00:00	0.376	0.151	NaN	NaN
2024-05-03 11:00:00+00:00	0.445	0.158	NaN	NaN
2024-05-03 12:00:00+00:00	0.358	0.14	NaN	NaN
2024-05-03 13:00:00+00:00	0.178	0.103	NaN	NaN
2024-05-03 14:00:00+00:00	0.177	0.098	0.271	0.55
2024-05-03 15:00:00+00:00	0.2	0.128	0.874	0.347
2024-05-03 16:00:00+00:00	0.332	0.166	0.619	0.024
2024-05-03 17:00:00+00:00	0.304	0.167	0.069	0.595
2024-05-03 18:00:00+00:00	0.206	0.128	0.79	0.216
2024-05-03 19:00:00+00:00	0.18	0.113	0.175	0.87
2024-05-03 20:00:00+00:00	0.126	0.099	0.734	0.193
2024-05-04 06:00:00+00:00	0.221	0.163	0.583	0.02
2024-05-04 07:00:00+00:00	0.176	0.117	0.099	0.011
2024-05-04 08:00:00+00:00	0.083	0.122	0.483	0.181
2024-05-04 09:00:00+00:00	0.168	0.114	0.108	0.002
2024-05-04 10:00:00+00:00	0.361	0.155	NaN	NaN
2024-05-04 11:00:00+00:00	0.433	0.166	NaN	NaN
2024-05-04 12:00:00+00:00	0.333	0.154	NaN	NaN
2024-05-04 13:00:00+00:00	0.165	0.108	0.001	0.017
2024-05-04 14:00:00+00:00	0.166	0.101	0.051	0.021
2024-05-04 15:00:00+00:00	0.076	0.189	0.804	0.78
2024-05-04 16:00:00+00:00	0.192	0.155	0.477	0.03
2024-05-04 17:00:00+00:00	0.298	0.161	0.099	0.005
2024-05-04 18:00:00+00:00	0.212	0.137	0.511	0.043
2024-05-04 19:00:00+00:00	0.157	0.107	0.266	0.022
2024-05-04 20:00:00+00:00	0.12	0.1	0.752	0.151
2024-05-05 06:00:00+00:00	0.055	0.742	NaN	NaN
2024-05-05 07:00:00+00:00	0.057	0.678	NaN	NaN
2024-05-05 08:00:00+00:00	0.053	0.668	NaN	NaN
2024-05-05 09:00:00+00:00	0.058	0.607	NaN	NaN
2024-05-05 10:00:00+00:00	0.076	0.414	NaN	NaN
2024-05-05 11:00:00+00:00	0.079	0.378	NaN	NaN
2024-05-05 12:00:00+00:00	0.064	0.526	NaN	NaN
2024-05-05 13:00:00+00:00	0.068	0.31	0.064	0.58
2024-05-05 14:00:00+00:00	0.069	0.369	NaN	NaN
2024-05-05 15:00:00+00:00	0.06	0.563	NaN	NaN
2024-05-05 16:00:00+00:00	0.059	0.617	NaN	NaN
2024-05-05 17:00:00+00:00	0.054	0.656	NaN	NaN
2024-05-05 18:00:00+00:00	0.054	0.65	NaN	NaN
2024-05-05 19:00:00+00:00	0.054	0.63	NaN	NaN
2024-05-05 20:00:00+00:00	0.054	0.582	NaN	NaN
2024-05-06 06:00:00+00:00	0.06	0.661	NaN	NaN
2024-05-06 07:00:00+00:00	0.067	0.358	NaN	NaN
2024-05-06 08:00:00+00:00	0.069	0.245	0.649	0.264
2024-05-06 09:00:00+00:00	0.071	0.171	0.003	0.837
2024-05-06 10:00:00+00:00	0.097	0.18	0.92	0.737
2024-05-06 11:00:00+00:00	0.187	0.185	0.004	0.002
2024-05-06 12:00:00+00:00	0.212	0.149	0.013	0.002
2024-05-06 13:00:00+00:00	0.104	0.109	0.519	0.028
2024-05-06 14:00:00+00:00	0.071	0.141	0.91	0.217
2024-05-06 15:00:00+00:00	0.064	0.451	NaN	NaN
2024-05-06 16:00:00+00:00	0.076	0.319	0.477	0.708
2024-05-06 17:00:00+00:00	0.081	0.261	0.885	0.282
2024-05-06 18:00:00+00:00	0.108	0.141	0.567	0.509
2024-05-06 19:00:00+00:00	0.084	0.132	0.28	0.074
2024-05-06 20:00:00+00:00	0.075	0.116	0.546	0.368
2024-05-07 06:00:00+00:00	0.054	0.71	NaN	NaN
