# Date of production: 2025-08-07
# Produced by: Arthur Garreau
# Estimation of beam and diffuse irradiance with GLOB using the least square error from the Faiman et al. (1992) method.
# In the linear method the albedo is measured, in the non linear the albedo is estimated.
# Location: 78.9224N 11.92174E
# The most used orientations are : ('GHI', 'N_45', 'N_90') with frequency 2%
#
#
#
#[UTC]		[W m-2]	 [W m-2]	 [/]	 [W m-2]	 [W m-2]t [/]
Timestamp	Diffuse	Beam	Albedo	Diffuse_prime	Beam_prime	Pyrano_Combination
2025-04-12 13:30:00+00:00	188.0	55.0	0.82	186.0	25.0	('SE_90', 'W_45', 'W_90')
2025-04-12 13:40:00+00:00	179.0	119.0	0.82	175.0	52.0	('GHI', 'S_45', 'W_45')
2025-04-12 13:50:00+00:00	163.0	83.0	0.82	160.0	35.0	('N_90', 'NW_45', 'NW_90')
2025-04-12 14:00:00+00:00	158.0	1.0	0.82	158.0	0.0	('N_90', 'NE_90', 'E_45')
2025-04-12 14:10:00+00:00	199.0	0.0	0.82	199.0	0.0	('N_90', 'SE_45', 'NW_45')
2025-04-12 14:20:00+00:00	184.0	0.0	0.82	184.0	0.0	('SE_45', 'S_90', 'W_90')
2025-04-12 14:30:00+00:00	176.0	0.0	0.82	176.0	0.0	('GHI', 'SE_45', 'NW_45')
2025-04-12 14:40:00+00:00	165.0	44.0	0.82	163.0	17.0	('GHI', 'S_90', 'W_90')
2025-04-12 14:50:00+00:00	165.0	9.0	0.82	164.0	4.0	('SE_45', 'NW_45', 'NW_90')
2025-04-12 15:00:00+00:00	146.0	1.0	0.82	146.0	1.0	('SE_45', 'SE_90', 'NW_45')
2025-04-12 15:10:00+00:00	144.0	0.0	0.82	144.0	0.0	('NE_90', 'E_90', 'SE_45')
2025-04-12 15:20:00+00:00	152.0	80.0	0.82	150.0	28.0	('E_90', 'SE_45', 'NW_90')
2025-04-12 15:30:00+00:00	123.0	22.0	0.82	122.0	7.0	('N_90', 'SE_45', 'SE_90')
2025-04-12 15:40:00+00:00	143.0	161.0	0.82	139.0	53.0	('N_90', 'S_45', 'NW_90')
2025-04-12 15:50:00+00:00	120.0	127.0	0.82	117.0	39.0	('GHI', 'NE_90', 'SE_45')
2025-04-12 16:00:00+00:00	108.0	60.0	0.82	107.0	17.0	('GHI', 'SW_90', 'NW_45')
2025-04-12 16:10:00+00:00	95.0	22.0	0.82	95.0	6.0	('GHI', 'S_45', 'W_90')
2025-04-12 16:20:00+00:00	107.0	10.0	0.82	107.0	3.0	('N_45', 'E_90', 'SE_90')
2025-04-12 16:30:00+00:00	104.0	5.0	0.82	104.0	1.0	('N_45', 'NE_90', 'SE_90')
2025-04-12 16:40:00+00:00	90.0	5.0	0.82	90.0	1.0	('GHI', 'S_90', 'NW_90')
2025-04-12 16:50:00+00:00	84.0	15.0	0.82	84.0	3.0	('GHI', 'S_45', 'NW_90')
2025-04-12 17:00:00+00:00	89.0	8.0	0.82	88.0	2.0	('GHI', 'S_45', 'NW_90')
2025-04-12 17:10:00+00:00	80.0	4.0	0.82	80.0	1.0	('GHI', 'S_45', 'SW_90')
2025-04-12 17:20:00+00:00	74.0	0.0	0.82	74.0	0.0	('GHI', 'N_45', 'N_90')
2025-04-12 17:30:00+00:00	76.0	0.0	0.82	76.0	0.0	('GHI', 'N_45', 'SE_90')
2025-04-12 17:40:00+00:00	68.0	0.0	0.82	68.0	0.0	('GHI', 'N_45', 'N_90')
2025-04-12 17:50:00+00:00	54.0	0.0	0.82	54.0	0.0	('E_45', 'SE_90', 'S_45')
2025-04-12 18:00:00+00:00	51.0	0.0	0.82	51.0	0.0	('N_45', 'S_45', 'S_90')
2025-04-12 18:10:00+00:00	50.0	1.0	0.82	50.0	0.0	('GHI', 'N_45', 'N_90')
2025-04-12 18:20:00+00:00	47.0	0.0	0.82	47.0	0.0	('GHI', 'N_45', 'N_90')
2025-04-12 18:30:00+00:00	42.0	0.0	0.82	42.0	0.0	('GHI', 'N_45', 'SW_90')
2025-04-12 18:40:00+00:00	40.0	0.0	0.82	40.0	0.0	('GHI', 'SE_90', 'S_45')
2025-04-12 18:50:00+00:00	34.0	0.0	0.82	34.0	0.0	('GHI', 'N_45', 'SW_90')
2025-04-12 19:00:00+00:00	30.0	0.0	0.82	30.0	0.0	('GHI', 'SW_45', 'NW_90')
2025-04-12 19:10:00+00:00	24.0	0.0	0.82	24.0	0.0	('GHI', 'SW_45', 'W_90')
2025-04-12 19:20:00+00:00	20.0	1.0	0.82	20.0	0.0	('N_90', 'S_90', 'SW_45')
2025-04-12 19:30:00+00:00	19.0	0.0	0.82	19.0	0.0	('N_90', 'SW_90', 'NW_45')
2025-04-12 19:40:00+00:00	17.0	0.0	0.82	17.0	0.0	('W_45', 'W_90', 'NW_90')
2025-04-12 19:50:00+00:00	12.0	0.0	0.82	12.0	0.0	('N_45', 'NE_90', 'SW_45')
2025-04-12 20:00:00+00:00	11.0	0.0	0.82	11.0	0.0	('NE_90', 'E_90', 'NW_90')
2025-04-12 20:10:00+00:00	9.0	0.0	0.82	9.0	0.0	('N_90', 'SE_90', 'SW_90')
2025-04-12 20:20:00+00:00	6.0	0.0	0.82	6.0	0.0	('N_90', 'NE_90', 'NW_90')
2025-04-12 20:30:00+00:00	4.0	0.0	0.82	4.0	0.0	('N_90', 'NE_90', 'W_90')
2025-04-12 20:40:00+00:00	2.0	1.0	0.82	2.0	0.0	('E_45', 'S_45', 'W_90')
2025-04-12 20:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 21:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 22:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-12 23:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 00:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 01:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 01:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 01:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 01:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 01:40:00+00:00	5.0	1.0	0.83	5.0	0.0	('N_90', 'S_90', 'W_90')
2025-04-13 01:50:00+00:00	6.0	1.0	0.83	6.0	0.0	('N_45', 'NE_45', 'E_45')
2025-04-13 02:00:00+00:00	12.0	1.0	0.83	12.0	0.0	('N_90', 'SE_90', 'SW_90')
2025-04-13 02:10:00+00:00	11.0	2.0	0.83	11.0	0.0	('N_90', 'NE_90', 'NW_90')
2025-04-13 02:20:00+00:00	11.0	0.0	0.83	11.0	0.0	('N_45', 'SE_45', 'S_90')
2025-04-13 02:30:00+00:00	14.0	1.0	0.83	14.0	0.0	('N_45', 'SE_45', 'S_90')
2025-04-13 02:40:00+00:00	16.0	3.0	0.83	16.0	0.0	('N_45', 'SE_45', 'SE_90')
2025-04-13 02:50:00+00:00	18.0	7.0	0.83	18.0	0.0	('N_45', 'NE_90', 'SE_45')
2025-04-13 03:00:00+00:00	20.0	142.0	0.83	20.0	9.0	('GHI', 'SE_45', 'S_90')
2025-04-13 03:10:00+00:00	22.0	38.0	0.83	22.0	3.0	('S_45', 'SW_90', 'W_90')
2025-04-13 03:20:00+00:00	26.0	294.0	0.83	25.0	25.0	('GHI', 'SE_45', 'NW_90')
2025-04-13 03:30:00+00:00	26.0	345.0	0.83	25.0	32.0	('NE_45', 'SW_90', 'W_45')
2025-04-13 03:40:00+00:00	41.0	197.0	0.83	41.0	22.0	('GHI', 'SW_45', 'W_90')
2025-04-13 03:50:00+00:00	34.0	377.0	0.83	33.0	43.0	('GHI', 'SE_45', 'SW_45')
2025-04-13 04:00:00+00:00	38.0	361.0	0.83	37.0	45.0	('NE_45', 'S_45', 'W_45')
2025-04-13 04:10:00+00:00	38.0	386.0	0.83	37.0	51.0	('GHI', 'NE_45', 'S_90')
2025-04-13 04:20:00+00:00	40.0	383.0	0.83	39.0	54.0	('NE_45', 'SW_90', 'W_45')
2025-04-13 04:30:00+00:00	40.0	406.0	0.83	38.0	61.0	('NE_45', 'SE_45', 'S_45')
2025-04-13 04:40:00+00:00	40.0	419.0	0.83	38.0	66.0	('N_90', 'W_90', 'NW_45')
2025-04-13 04:50:00+00:00	45.0	351.0	0.83	44.0	60.0	('GHI', 'SE_90', 'SW_45')
2025-04-13 05:00:00+00:00	52.0	506.0	0.83	49.0	93.0	('NE_45', 'W_45', 'NW_90')
2025-04-13 05:10:00+00:00	52.0	526.0	0.83	49.0	101.0	('N_90', 'NE_45', 'S_45')
2025-04-13 05:20:00+00:00	51.0	532.0	0.83	48.0	106.0	('N_45', 'NE_45', 'E_45')
2025-04-13 05:30:00+00:00	45.0	491.0	0.83	42.0	100.0	('NE_90', 'S_45', 'NW_90')
2025-04-13 05:40:00+00:00	64.0	360.0	0.83	61.0	81.0	('N_45', 'NE_45', 'S_45')
2025-04-13 05:50:00+00:00	88.0	84.0	0.83	87.0	21.0	('N_45', 'N_90', 'SW_45')
2025-04-13 06:00:00+00:00	102.0	571.0	0.83	94.0	154.0	('S_90', 'W_45', 'NW_90')
2025-04-13 06:10:00+00:00	71.0	620.0	0.83	64.0	158.0	('NE_45', 'W_90', 'NW_45')
2025-04-13 06:20:00+00:00	84.0	603.0	0.83	76.0	164.0	('NE_45', 'SE_45', 'SW_90')
2025-04-13 06:30:00+00:00	154.0	593.0	0.83	139.0	197.0	('NE_90', 'S_90', 'W_45')
2025-04-13 06:40:00+00:00	164.0	625.0	0.83	147.0	217.0	('NE_45', 'E_90', 'SE_45')
2025-04-13 06:50:00+00:00	177.0	325.0	0.83	167.0	119.0	('N_45', 'E_90', 'NW_90')
2025-04-13 07:00:00+00:00	170.0	396.0	0.83	158.0	145.0	('NE_90', 'S_90', 'NW_45')
2025-04-13 07:10:00+00:00	164.0	13.0	0.83	164.0	5.0	('SW_45', 'W_45', 'NW_90')
2025-04-13 07:20:00+00:00	164.0	41.0	0.83	163.0	16.0	('N_90', 'SW_45', 'NW_90')
2025-04-13 07:30:00+00:00	169.0	234.0	0.83	161.0	91.0	('SE_90', 'SW_45', 'SW_90')
2025-04-13 07:40:00+00:00	161.0	439.0	0.83	147.0	171.0	('SE_45', 'SW_45', 'SW_90')
2025-04-13 07:50:00+00:00	153.0	542.0	0.83	136.0	211.0	('NE_90', 'SE_45', 'W_45')
2025-04-13 08:00:00+00:00	178.0	430.0	0.83	162.0	178.0	('SE_45', 'SE_90', 'NW_90')
2025-04-13 08:10:00+00:00	124.0	661.0	0.83	106.0	251.0	('N_45', 'N_90', 'SW_45')
2025-04-13 08:20:00+00:00	139.0	718.0	0.83	118.0	285.0	('N_45', 'SE_45', 'SE_90')
2025-04-13 08:30:00+00:00	158.0	682.0	0.83	134.0	284.0	('NE_45', 'SE_45', 'NW_45')
2025-04-13 08:40:00+00:00	155.0	543.0	0.83	136.0	228.0	('SE_45', 'SE_90', 'S_90')
2025-04-13 08:50:00+00:00	177.0	675.0	0.83	149.0	298.0	('SW_90', 'W_45', 'NW_90')
2025-04-13 09:00:00+00:00	122.0	473.0	0.83	109.0	192.0	('GHI', 'SW_90', 'W_45')
2025-04-13 09:10:00+00:00	72.0	747.0	0.83	59.0	279.0	('N_45', 'S_45', 'SW_90')
2025-04-13 09:20:00+00:00	84.0	765.0	0.83	69.0	295.0	('N_90', 'NE_90', 'SE_90')
2025-04-13 09:30:00+00:00	72.0	754.0	0.83	59.0	287.0	('N_45', 'S_45', 'NW_90')
2025-04-13 09:40:00+00:00	77.0	750.0	0.83	63.0	291.0	('N_45', 'S_45', 'NW_90')
2025-04-13 09:50:00+00:00	81.0	760.0	0.83	66.0	300.0	('N_45', 'S_90', 'NW_90')
2025-04-13 10:00:00+00:00	80.0	744.0	0.83	65.0	295.0	('S_45', 'SW_45', 'NW_90')
2025-04-13 10:10:00+00:00	94.0	747.0	0.83	76.0	305.0	('E_90', 'SE_45', 'NW_45')
2025-04-13 10:20:00+00:00	94.0	733.0	0.83	76.0	301.0	('SE_45', 'W_45', 'NW_45')
2025-04-13 10:30:00+00:00	95.0	716.0	0.83	78.0	296.0	('E_90', 'SW_45', 'W_45')
2025-04-13 10:40:00+00:00	93.0	715.0	0.83	76.0	296.0	('N_45', 'SE_45', 'S_90')
2025-04-13 10:50:00+00:00	114.0	491.0	0.83	100.0	211.0	('N_45', 'E_45', 'SE_45')
2025-04-13 11:00:00+00:00	182.0	219.0	0.83	172.0	105.0	('N_90', 'W_45', 'W_90')
2025-04-13 11:10:00+00:00	175.0	485.0	0.83	153.0	231.0	('NE_45', 'SE_90', 'NW_90')
2025-04-13 11:20:00+00:00	219.0	0.0	0.83	219.0	0.0	('GHI', 'NE_90', 'E_45')
2025-04-13 11:30:00+00:00	147.0	0.0	0.83	147.0	0.0	('N_45', 'NE_90', 'NW_90')
2025-04-13 11:40:00+00:00	214.0	32.0	0.83	212.0	16.0	('E_90', 'SE_45', 'W_90')
2025-04-13 11:50:00+00:00	176.0	77.0	0.83	173.0	36.0	('E_45', 'S_90', 'NW_90')
2025-04-13 12:00:00+00:00	99.0	24.0	0.83	98.0	10.0	('N_90', 'NE_90', 'NW_45')
2025-04-13 12:10:00+00:00	131.0	159.0	0.83	126.0	69.0	('SE_90', 'S_45', 'SW_90')
2025-04-13 12:20:00+00:00	111.0	541.0	0.83	96.0	227.0	('NE_45', 'SW_45', 'W_90')
2025-04-13 12:30:00+00:00	90.0	708.0	0.83	74.0	285.0	('S_45', 'SW_90', 'W_45')
2025-04-13 12:40:00+00:00	91.0	715.0	0.83	75.0	287.0	('N_45', 'S_90', 'W_90')
2025-04-13 12:50:00+00:00	88.0	670.0	0.83	74.0	265.0	('SE_90', 'SW_45', 'NW_90')
2025-04-13 13:00:00+00:00	115.0	418.0	0.83	104.0	172.0	('NE_90', 'E_45', 'W_45')
2025-04-13 13:10:00+00:00	118.0	149.0	0.83	113.0	61.0	('N_90', 'NW_45', 'NW_90')
2025-04-13 13:20:00+00:00	104.0	6.0	0.83	104.0	2.0	('NE_90', 'E_45', 'NW_90')
2025-04-13 13:30:00+00:00	145.0	23.0	0.83	144.0	10.0	('GHI', 'SE_45', 'W_90')
2025-04-13 13:40:00+00:00	115.0	11.0	0.83	114.0	4.0	('E_90', 'NW_45', 'NW_90')
2025-04-13 13:50:00+00:00	132.0	47.0	0.83	131.0	19.0	('GHI', 'SE_45', 'SE_90')
2025-04-13 14:00:00+00:00	115.0	416.0	0.83	105.0	160.0	('NE_45', 'S_90', 'SW_90')
2025-04-13 14:10:00+00:00	161.0	339.0	0.83	150.0	140.0	('NE_45', 'S_90', 'W_90')
2025-04-13 14:20:00+00:00	121.0	28.0	0.83	120.0	11.0	('N_90', 'E_45', 'E_90')
2025-04-13 14:30:00+00:00	163.0	174.0	0.83	158.0	70.0	('E_45', 'SE_45', 'SW_90')
2025-04-13 14:40:00+00:00	162.0	158.0	0.83	157.0	62.0	('SE_90', 'S_45', 'SW_90')
2025-04-13 14:50:00+00:00	129.0	92.0	0.83	127.0	34.0	('GHI', 'SE_45', 'SE_90')
2025-04-13 15:00:00+00:00	102.0	170.0	0.83	98.0	57.0	('GHI', 'SE_90', 'NW_45')
2025-04-13 15:10:00+00:00	149.0	589.0	0.83	133.0	215.0	('N_45', 'S_90', 'NW_90')
2025-04-13 15:20:00+00:00	137.0	254.0	0.83	131.0	89.0	('S_45', 'S_90', 'W_90')
2025-04-13 15:30:00+00:00	133.0	283.0	0.83	127.0	96.0	('N_90', 'S_90', 'SW_45')
2025-04-13 15:40:00+00:00	100.0	372.0	0.83	94.0	114.0	('NE_45', 'SW_45', 'W_90')
2025-04-13 15:50:00+00:00	94.0	501.0	0.83	86.0	148.0	('SE_45', 'S_45', 'NW_90')
2025-04-13 16:00:00+00:00	74.0	574.0	0.83	67.0	156.0	('NE_45', 'SW_45', 'W_45')
2025-04-13 16:10:00+00:00	82.0	584.0	0.83	74.0	158.0	('NE_45', 'S_90', 'SW_45')
2025-04-13 16:20:00+00:00	71.0	315.0	0.83	67.0	80.0	('N_45', 'SE_45', 'NW_45')
2025-04-13 16:30:00+00:00	67.0	558.0	0.83	62.0	136.0	('E_45', 'SW_90', 'W_45')
2025-04-13 16:40:00+00:00	71.0	550.0	0.83	66.0	131.0	('N_90', 'SE_45', 'S_45')
2025-04-13 16:50:00+00:00	60.0	497.0	0.83	56.0	110.0	('NE_45', 'E_90', 'SW_90')
2025-04-13 17:00:00+00:00	70.0	340.0	0.83	67.0	75.0	('GHI', 'S_45', 'NW_90')
2025-04-13 17:10:00+00:00	56.0	518.0	0.83	52.0	105.0	('S_45', 'S_90', 'SW_45')
2025-04-13 17:20:00+00:00	52.0	502.0	0.83	49.0	96.0	('GHI', 'SW_45', 'NW_90')
2025-04-13 17:30:00+00:00	46.0	481.0	0.83	44.0	86.0	('N_45', 'SW_45', 'SW_90')
2025-04-13 17:40:00+00:00	42.0	0.0	0.83	42.0	0.0	('GHI', 'E_90', 'S_45')
2025-04-13 17:50:00+00:00	9.0	277.0	0.83	9.0	37.0	('GHI', 'E_90', 'S_90')
2025-04-13 18:00:00+00:00	37.0	438.0	0.83	35.0	64.0	('GHI', 'NE_45', 'SW_45')
2025-04-13 18:10:00+00:00	35.0	428.0	0.83	33.0	59.0	('GHI', 'N_45', 'NW_45')
2025-04-13 18:20:00+00:00	36.0	405.0	0.83	34.0	53.0	('GHI', 'S_45', 'SW_45')
2025-04-13 18:30:00+00:00	32.0	383.0	0.83	31.0	46.0	('GHI', 'N_45', 'NW_45')
2025-04-13 18:40:00+00:00	34.0	382.0	0.83	33.0	43.0	('GHI', 'NE_45', 'SE_90')
2025-04-13 18:50:00+00:00	27.0	337.0	0.83	26.0	34.0	('E_45', 'S_90', 'W_45')
2025-04-13 19:00:00+00:00	39.0	168.0	0.83	39.0	17.0	('GHI', 'N_45', 'W_90')
2025-04-13 19:10:00+00:00	23.0	237.0	0.83	23.0	20.0	('NE_90', 'S_45', 'NW_45')
2025-04-13 19:20:00+00:00	26.0	272.0	0.83	26.0	21.0	('E_45', 'SW_45', 'SW_90')
2025-04-13 19:30:00+00:00	21.0	259.0	0.83	21.0	18.0	('SE_45', 'SE_90', 'SW_45')
2025-04-13 19:40:00+00:00	19.0	245.0	0.83	19.0	15.0	('E_90', 'SE_45', 'SW_45')
2025-04-13 19:50:00+00:00	19.0	220.0	0.83	19.0	12.0	('GHI', 'SE_45', 'S_45')
2025-04-13 20:00:00+00:00	15.0	1.0	0.83	15.0	0.0	('NE_45', 'NE_90', 'E_45')
2025-04-13 20:10:00+00:00	17.0	0.0	0.83	17.0	0.0	('GHI', 'N_45', 'W_45')
2025-04-13 20:20:00+00:00	13.0	0.0	0.83	13.0	0.0	('GHI', 'SE_90', 'SW_45')
2025-04-13 20:30:00+00:00	8.0	49.0	0.83	8.0	1.0	('GHI', 'NE_45', 'NE_90')
2025-04-13 20:40:00+00:00	5.0	0.0	0.83	5.0	0.0	('GHI', 'E_90', 'SW_45')
2025-04-13 20:50:00+00:00	6.0	8.0	0.83	6.0	0.0	('N_45', 'NE_90', 'SW_90')
2025-04-13 21:00:00+00:00	4.0	2.0	0.83	4.0	0.0	('N_45', 'NE_90', 'SW_90')
2025-04-13 21:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 21:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 21:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 21:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 21:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 22:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-13 23:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:30:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:40:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 00:50:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 01:00:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 01:10:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 01:20:00+00:00	NaN	NaN	NaN	NaN	NaN	NaN
2025-04-14 01:30:00+00:00	4.0	1.0	0.82	4.0	0.0	('N_90', 'E_90', 'SE_90')
2025-04-14 01:40:00+00:00	6.0	2.0	0.82	6.0	0.0	('N_90', 'NE_90', 'SE_90')
2025-04-14 01:50:00+00:00	8.0	1.0	0.82	8.0	0.0	('NE_45', 'SE_90', 'NW_90')
2025-04-14 02:00:00+00:00	14.0	0.0	0.82	14.0	0.0	('NE_45', 'SE_90', 'NW_90')
2025-04-14 02:10:00+00:00	16.0	0.0	0.82	16.0	0.0	('N_45', 'E_45', 'SE_90')
2025-04-14 02:20:00+00:00	13.0	0.0	0.82	13.0	0.0	('GHI', 'SW_90', 'NW_45')
2025-04-14 02:30:00+00:00	16.0	1.0	0.82	16.0	0.0	('GHI', 'E_90', 'SE_45')
2025-04-14 02:40:00+00:00	19.0	0.0	0.82	19.0	0.0	('GHI', 'N_90', 'SE_45')
2025-04-14 02:50:00+00:00	21.0	20.0	0.82	21.0	1.0	('N_45', 'S_45', 'W_90')
2025-04-14 03:00:00+00:00	22.0	197.0	0.82	22.0	15.0	('GHI', 'SE_45', 'W_90')
2025-04-14 03:10:00+00:00	26.0	331.0	0.82	26.0	28.0	('GHI', 'SE_45', 'NW_90')
2025-04-14 03:20:00+00:00	28.0	355.0	0.82	28.0	33.0	('GHI', 'SE_45', 'SW_90')
2025-04-14 03:30:00+00:00	29.0	386.0	0.82	28.0	39.0	('GHI', 'N_90', 'NE_45')
2025-04-14 03:40:00+00:00	30.0	403.0	0.82	29.0	44.0	('GHI', 'NE_45', 'S_90')
2025-04-14 03:50:00+00:00	33.0	429.0	0.82	32.0	51.0	('NE_45', 'S_90', 'NW_45')
2025-04-14 04:00:00+00:00	31.0	450.0	0.82	30.0	56.0	('GHI', 'S_90', 'SW_90')
2025-04-14 04:10:00+00:00	35.0	476.0	0.82	34.0	65.0	('NE_45', 'S_45', 'NW_45')
2025-04-14 04:20:00+00:00	35.0	493.0	0.82	33.0	71.0	('NE_45', 'S_45', 'SW_45')
2025-04-14 04:30:00+00:00	42.0	516.0	0.82	40.0	81.0	('NE_45', 'S_90', 'W_45')
2025-04-14 04:40:00+00:00	36.0	533.0	0.82	34.0	86.0	('SE_45', 'S_45', 'SW_45')
2025-04-14 04:50:00+00:00	43.0	541.0	0.82	41.0	95.0	('N_90', 'W_90', 'NW_45')
2025-04-14 05:00:00+00:00	48.0	564.0	0.82	45.0	105.0	('NE_45', 'W_45', 'W_90')
2025-04-14 05:10:00+00:00	49.0	579.0	0.82	46.0	114.0	('NE_45', 'S_45', 'SW_90')
2025-04-14 05:20:00+00:00	52.0	592.0	0.82	48.0	122.0	('NE_45', 'SW_90', 'W_45')
2025-04-14 05:30:00+00:00	51.0	606.0	0.82	47.0	130.0	('N_45', 'S_90', 'NW_45')
2025-04-14 05:40:00+00:00	55.0	626.0	0.82	50.0	141.0	('NE_45', 'S_45', 'NW_45')
2025-04-14 05:50:00+00:00	61.0	637.0	0.82	56.0	152.0	('SE_45', 'SW_90', 'W_45')
2025-04-14 06:00:00+00:00	63.0	653.0	0.82	57.0	162.0	('SE_45', 'SW_90', 'W_45')
2025-04-14 06:10:00+00:00	65.0	669.0	0.82	58.0	172.0	('SE_45', 'W_45', 'W_90')
2025-04-14 06:20:00+00:00	54.0	668.0	0.82	48.0	172.0	('NE_90', 'SE_90', 'S_90')
2025-04-14 06:30:00+00:00	54.0	684.0	0.82	48.0	181.0	('E_45', 'SE_45', 'W_45')
2025-04-14 06:40:00+00:00	57.0	703.0	0.82	50.0	193.0	('N_90', 'NE_45', 'NE_90')
2025-04-14 06:50:00+00:00	45.0	711.0	0.82	40.0	195.0	('N_90', 'E_45', 'E_90')
2025-04-14 07:00:00+00:00	53.0	725.0	0.82	46.0	208.0	('NE_45', 'NE_90', 'NW_90')
2025-04-14 07:10:00+00:00	54.0	727.0	0.82	47.0	214.0	('NE_45', 'SE_90', 'NW_90')
2025-04-14 07:20:00+00:00	51.0	743.0	0.82	44.0	223.0	('NE_45', 'SE_90', 'NW_90')
2025-04-14 07:30:00+00:00	55.0	749.0	0.82	47.0	232.0	('NE_45', 'E_90', 'S_90')
2025-04-14 07:40:00+00:00	57.0	756.0	0.82	49.0	241.0	('N_45', 'N_90', 'SE_90')
2025-04-14 07:50:00+00:00	59.0	758.0	0.82	50.0	247.0	('N_45', 'N_90', 'SE_90')
2025-04-14 08:00:00+00:00	59.0	770.0	0.82	50.0	256.0	('N_45', 'N_90', 'SE_90')
2025-04-14 08:10:00+00:00	61.0	774.0	0.82	51.0	263.0	('N_45', 'N_90', 'SE_90')
2025-04-14 08:20:00+00:00	61.0	784.0	0.82	50.0	271.0	('N_45', 'SE_90', 'NW_90')
