# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 0.62 % 
# Error model Beam = 0.21 % 
# % of p-value<0.05 Diffuse = 4.58 % 
# % of p-value<0.05 Beam = 5.88 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-04-28 10:00:00+00:00	0.006	0.001	0.679	0.813
2024-04-28 11:00:00+00:00	0.006	0.001	0.479	0.171
2024-04-28 12:00:00+00:00	0.007	0.001	0.538	0.71
2024-04-28 13:00:00+00:00	0.007	0.0	0.821	0.344
2024-04-28 14:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 15:00:00+00:00	0.007	0.001	0.18	0.025
2024-04-28 16:00:00+00:00	0.006	0.032	0.021	0.008
2024-04-28 17:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-28 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-29 06:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-29 07:00:00+00:00	0.005	0.017	0.434	0.348
2024-04-29 08:00:00+00:00	0.005	0.005	0.003	0.001
2024-04-29 09:00:00+00:00	0.006	0.0	0.551	0.585
2024-04-29 10:00:00+00:00	0.006	0.001	0.474	0.427
2024-04-29 11:00:00+00:00	0.006	0.001	0.447	0.717
2024-04-29 12:00:00+00:00	0.006	0.002	0.068	0.097
2024-04-29 13:00:00+00:00	0.006	0.001	0.856	0.874
2024-04-29 14:00:00+00:00	0.005	0.0	0.046	0.0
2024-04-29 15:00:00+00:00	0.006	0.0	0.093	0.0
2024-04-29 16:00:00+00:00	0.005	0.002	0.084	0.036
2024-04-29 17:00:00+00:00	0.005	0.008	0.733	0.87
2024-04-29 18:00:00+00:00	0.005	0.008	0.184	0.201
2024-04-29 19:00:00+00:00	0.005	0.003	0.273	0.437
2024-04-29 20:00:00+00:00	0.005	0.008	0.473	0.31
2024-04-30 06:00:00+00:00	0.003	0.007	0.118	0.083
2024-04-30 07:00:00+00:00	0.004	0.005	0.176	0.251
2024-04-30 08:00:00+00:00	0.004	0.005	0.279	0.299
2024-04-30 09:00:00+00:00	0.004	0.001	0.425	0.385
2024-04-30 10:00:00+00:00	0.004	0.0	0.599	0.696
2024-04-30 11:00:00+00:00	0.004	0.002	0.654	0.643
2024-04-30 12:00:00+00:00	0.004	0.001	0.778	0.738
2024-04-30 13:00:00+00:00	0.004	0.0	0.833	0.778
2024-04-30 14:00:00+00:00	0.004	0.002	0.026	0.013
2024-04-30 15:00:00+00:00	0.008	0.002	0.219	0.18
2024-04-30 16:00:00+00:00	0.004	0.003	0.476	0.362
2024-04-30 17:00:00+00:00	0.004	0.007	0.492	0.348
2024-04-30 18:00:00+00:00	0.003	0.033	0.016	0.007
2024-04-30 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-04-30 20:00:00+00:00	0.003	0.035	0.303	0.23
2024-05-01 06:00:00+00:00	0.003	0.009	0.935	0.928
2024-05-01 07:00:00+00:00	0.003	0.023	NaN	NaN
2024-05-01 08:00:00+00:00	0.003	0.002	0.841	0.759
2024-05-01 09:00:00+00:00	0.003	0.0	0.224	0.877
2024-05-01 10:00:00+00:00	0.003	0.0	0.409	0.239
2024-05-01 11:00:00+00:00	0.003	0.0	0.153	0.053
2024-05-01 12:00:00+00:00	0.003	0.0	0.119	0.036
2024-05-01 13:00:00+00:00	0.003	0.0	0.877	0.878
2024-05-01 14:00:00+00:00	0.003	0.001	0.291	0.276
2024-05-01 15:00:00+00:00	0.003	0.004	0.982	0.982
2024-05-01 16:00:00+00:00	0.003	0.018	0.787	0.805
2024-05-01 17:00:00+00:00	0.003	0.019	0.595	0.593
2024-05-01 18:00:00+00:00	0.003	0.004	0.652	0.64
2024-05-01 19:00:00+00:00	0.003	0.015	0.408	0.519
2024-05-01 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-02 06:00:00+00:00	0.013	0.002	0.636	0.7
2024-05-02 07:00:00+00:00	0.013	0.002	0.105	0.08
2024-05-02 08:00:00+00:00	0.016	0.002	0.187	0.162
2024-05-02 09:00:00+00:00	0.014	0.002	0.833	0.831
2024-05-02 10:00:00+00:00	0.02	0.003	0.806	0.759
2024-05-02 11:00:00+00:00	0.023	0.003	0.349	0.361
2024-05-02 12:00:00+00:00	0.019	0.003	0.738	0.686
2024-05-02 13:00:00+00:00	0.014	0.002	0.881	0.885
2024-05-02 14:00:00+00:00	0.017	0.002	0.508	0.477
2024-05-02 15:00:00+00:00	0.013	0.002	0.968	0.964
2024-05-02 16:00:00+00:00	0.014	0.002	0.032	0.027
2024-05-02 17:00:00+00:00	0.012	0.002	0.497	0.481
2024-05-02 18:00:00+00:00	0.01	0.001	0.087	0.103
2024-05-02 19:00:00+00:00	0.008	0.001	0.093	0.077
2024-05-02 20:00:00+00:00	0.006	0.001	0.773	0.713
2024-05-03 06:00:00+00:00	0.011	0.002	0.093	0.122
2024-05-03 07:00:00+00:00	0.011	0.002	0.355	0.366
2024-05-03 08:00:00+00:00	0.014	0.002	0.325	0.39
2024-05-03 09:00:00+00:00	0.012	0.002	0.971	0.976
2024-05-03 10:00:00+00:00	0.02	0.003	0.249	0.184
2024-05-03 11:00:00+00:00	0.02	0.003	0.754	0.784
2024-05-03 12:00:00+00:00	0.017	0.002	0.006	0.009
2024-05-03 13:00:00+00:00	0.014	0.002	0.906	0.938
2024-05-03 14:00:00+00:00	0.015	0.002	0.95	0.955
2024-05-03 15:00:00+00:00	0.012	0.002	0.706	0.725
2024-05-03 16:00:00+00:00	0.012	0.002	0.364	0.29
2024-05-03 17:00:00+00:00	0.012	0.002	0.779	0.786
2024-05-03 18:00:00+00:00	0.009	0.001	0.366	0.419
2024-05-03 19:00:00+00:00	0.007	0.001	0.002	0.001
2024-05-03 20:00:00+00:00	0.006	0.001	0.627	0.631
2024-05-04 06:00:00+00:00	0.008	0.001	0.231	0.231
2024-05-04 07:00:00+00:00	0.009	0.002	0.733	0.78
2024-05-04 08:00:00+00:00	0.004	0.0	0.597	0.587
2024-05-04 09:00:00+00:00	0.01	0.002	0.664	0.684
2024-05-04 10:00:00+00:00	0.014	0.002	0.205	0.234
2024-05-04 11:00:00+00:00	0.015	0.002	0.003	0.004
2024-05-04 12:00:00+00:00	0.012	0.002	0.668	0.692
2024-05-04 13:00:00+00:00	0.01	0.002	0.353	0.38
2024-05-04 14:00:00+00:00	0.011	0.002	0.694	0.678
2024-05-04 15:00:00+00:00	0.003	0.0	0.389	0.338
2024-05-04 16:00:00+00:00	0.006	0.001	0.02	0.018
2024-05-04 17:00:00+00:00	0.008	0.001	0.837	0.832
2024-05-04 18:00:00+00:00	0.007	0.001	0.12	0.097
2024-05-04 19:00:00+00:00	0.006	0.001	0.233	0.235
2024-05-04 20:00:00+00:00	0.005	0.001	0.133	0.167
2024-05-05 06:00:00+00:00	0.002	0.025	0.49	0.46
2024-05-05 07:00:00+00:00	0.002	0.014	0.118	0.081
2024-05-05 08:00:00+00:00	0.002	0.001	0.516	0.529
2024-05-05 09:00:00+00:00	0.003	0.001	0.289	0.304
2024-05-05 10:00:00+00:00	0.003	0.001	0.303	0.319
2024-05-05 11:00:00+00:00	0.003	0.001	0.346	0.371
2024-05-05 12:00:00+00:00	0.003	0.001	0.025	0.024
2024-05-05 13:00:00+00:00	0.003	0.001	0.837	0.832
2024-05-05 14:00:00+00:00	0.003	0.0	0.36	0.433
2024-05-05 15:00:00+00:00	0.003	0.0	0.843	0.756
2024-05-05 16:00:00+00:00	0.002	0.003	0.911	0.864
2024-05-05 17:00:00+00:00	0.002	0.009	0.009	0.005
2024-05-05 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-05 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-05 20:00:00+00:00	0.002	0.019	0.463	0.44
2024-05-06 06:00:00+00:00	0.002	0.002	0.218	0.303
2024-05-06 07:00:00+00:00	0.002	0.0	0.497	0.521
2024-05-06 08:00:00+00:00	0.003	0.001	0.76	0.789
2024-05-06 09:00:00+00:00	0.003	0.001	0.462	0.485
2024-05-06 10:00:00+00:00	0.004	0.001	0.032	0.033
2024-05-06 11:00:00+00:00	0.006	0.001	0.209	0.227
2024-05-06 12:00:00+00:00	0.009	0.002	0.841	0.805
2024-05-06 13:00:00+00:00	0.007	0.002	0.849	0.865
2024-05-06 14:00:00+00:00	0.003	0.001	0.386	0.418
2024-05-06 15:00:00+00:00	0.002	0.0	0.339	0.0
2024-05-06 16:00:00+00:00	0.002	0.0	0.252	0.4
2024-05-06 17:00:00+00:00	0.003	0.0	0.898	0.398
2024-05-06 18:00:00+00:00	0.004	0.001	0.083	0.109
2024-05-06 19:00:00+00:00	0.003	0.0	0.517	0.407
2024-05-06 20:00:00+00:00	0.003	0.0	0.047	0.016
2024-05-07 06:00:00+00:00	0.002	0.019	0.081	0.093
2024-05-07 07:00:00+00:00	0.002	0.0	0.148	0.105
2024-05-07 08:00:00+00:00	0.002	0.0	0.594	0.611
2024-05-07 09:00:00+00:00	0.002	0.001	0.847	0.828
2024-05-07 10:00:00+00:00	0.002	0.001	0.197	0.196
2024-05-07 11:00:00+00:00	0.002	0.001	0.662	0.656
2024-05-07 12:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-07 13:00:00+00:00	0.002	0.001	0.524	0.468
2024-05-07 14:00:00+00:00	0.002	0.001	0.011	0.013
2024-05-07 15:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-07 16:00:00+00:00	0.002	0.002	0.326	0.282
2024-05-07 17:00:00+00:00	0.002	0.015	0.836	0.841
2024-05-07 18:00:00+00:00	0.0	0.009	NaN	NaN
2024-05-07 19:00:00+00:00	0.002	0.007	0.673	0.75
2024-05-07 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 06:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 07:00:00+00:00	0.001	0.0	0.731	0.907
2024-05-08 08:00:00+00:00	0.001	0.0	0.639	0.369
2024-05-08 09:00:00+00:00	0.001	0.0	0.97	0.969
2024-05-08 10:00:00+00:00	0.001	0.0	0.176	0.168
2024-05-08 11:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 12:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-08 13:00:00+00:00	0.001	0.001	0.41	0.4
2024-05-08 14:00:00+00:00	0.002	0.0	0.98	0.978
2024-05-08 15:00:00+00:00	0.002	0.0	0.195	0.199
2024-05-08 16:00:00+00:00	0.004	0.001	0.86	0.856
2024-05-08 17:00:00+00:00	0.004	0.001	0.223	0.241
2024-05-08 18:00:00+00:00	0.004	0.001	0.583	0.614
2024-05-08 19:00:00+00:00	0.003	0.0	0.234	0.202
2024-05-08 20:00:00+00:00	0.003	0.0	0.456	0.434
2024-05-09 06:00:00+00:00	0.003	0.001	0.002	0.003
2024-05-09 07:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-09 08:00:00+00:00	0.002	0.0	0.912	0.913
2024-05-09 09:00:00+00:00	0.002	0.001	0.499	0.499
2024-05-09 10:00:00+00:00	0.004	0.001	0.724	0.726
2024-05-09 11:00:00+00:00	0.002	0.001	0.973	0.973
2024-05-09 12:00:00+00:00	0.002	0.001	0.561	0.561
2024-05-09 13:00:00+00:00	0.002	0.0	0.652	0.651
2024-05-09 14:00:00+00:00	0.002	0.0	0.024	0.021
2024-05-09 15:00:00+00:00	0.002	0.002	0.425	0.37
2024-05-09 16:00:00+00:00	0.002	0.0	0.952	0.749
2024-05-09 17:00:00+00:00	0.002	0.0	0.889	0.889
2024-05-09 18:00:00+00:00	0.002	0.001	0.754	0.768
2024-05-09 19:00:00+00:00	0.002	0.001	0.81	0.764
2024-05-09 20:00:00+00:00	0.001	0.001	0.375	0.359
2024-05-10 06:00:00+00:00	0.001	0.002	0.616	0.656
2024-05-10 07:00:00+00:00	0.002	0.0	0.778	0.139
2024-05-10 08:00:00+00:00	0.002	0.001	0.301	0.322
2024-05-10 09:00:00+00:00	0.002	0.001	0.936	0.932
2024-05-10 10:00:00+00:00	0.002	0.001	0.221	0.206
2024-05-10 11:00:00+00:00	0.003	0.001	0.266	0.281
2024-05-10 12:00:00+00:00	0.002	0.001	0.878	0.878
2024-05-10 13:00:00+00:00	0.002	0.001	0.005	0.005
2024-05-10 14:00:00+00:00	0.002	0.0	0.494	0.477
2024-05-10 15:00:00+00:00	0.002	0.0	0.699	0.545
2024-05-10 16:00:00+00:00	0.002	0.0	0.691	0.614
2024-05-10 17:00:00+00:00	0.002	0.0	0.013	0.007
2024-05-10 18:00:00+00:00	0.002	0.0	0.781	0.84
2024-05-10 19:00:00+00:00	0.001	0.001	0.803	0.801
2024-05-10 20:00:00+00:00	0.001	0.001	0.566	0.534
2024-05-11 06:00:00+00:00	0.004	0.001	0.725	0.689
2024-05-11 07:00:00+00:00	0.002	0.0	0.697	0.692
2024-05-11 08:00:00+00:00	0.002	0.001	0.1	0.102
2024-05-11 09:00:00+00:00	0.006	0.001	0.333	0.315
2024-05-11 10:00:00+00:00	0.007	0.001	0.945	0.948
2024-05-11 11:00:00+00:00	0.002	0.0	0.969	0.969
2024-05-11 12:00:00+00:00	0.002	0.001	0.063	0.061
2024-05-11 13:00:00+00:00	0.001	0.002	0.469	0.511
2024-05-11 14:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-11 15:00:00+00:00	0.001	0.001	0.252	0.301
2024-05-11 16:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-11 17:00:00+00:00	0.002	0.0	0.277	0.356
2024-05-11 18:00:00+00:00	0.001	0.0	0.303	0.281
2024-05-11 19:00:00+00:00	0.002	0.0	0.154	0.128
2024-05-11 20:00:00+00:00	0.001	0.001	0.547	0.478
2024-05-12 06:00:00+00:00	0.001	0.001	0.63	0.643
2024-05-12 07:00:00+00:00	0.002	0.0	0.507	0.519
2024-05-12 08:00:00+00:00	0.002	0.001	0.298	0.293
2024-05-12 09:00:00+00:00	0.002	0.001	0.933	0.934
2024-05-12 10:00:00+00:00	0.002	0.001	0.627	0.627
